,content,class
451,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
452,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
453,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
454,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
455,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
456,~ 你 是 孩子 们 的 大 朋友 ~ 这是 一份 充满 学习 与 挑战 的 工作 ！ 你 的 身分 随时 都 在 转变 ， 可能 是 他们 心中 最 佩服 的 孩子王 更 可能 是 家长 心中 可靠 的 桥 樑 ； 欢迎 你 前进 孩子 Fun 课后 的 小天地 ！ 1 . 学童 接送 2 . 国小 孩童 课后 辅导 、 复习 3 . 班级 经营 及 亲师 沟通 4 . 教室 环境 佈 置 维护 5 . 寒暑假 学艺 课程 规划 及 教学 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 应届 毕业生 、 无 教学 经验 者 皆 可 尝试 2 . 具有 耐心 、 喜欢 与 孩子 互动 3 . 具 国小 教师资格 者 尤佳,3
457,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
458,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
459,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
460,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
461,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
462,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
463,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
464,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
465,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
466,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
467,~ 让 小小 冒险家 和 梦想 一起 长大 ~ 对 孩子 来说 ， 世界 是 一个 巨大 的 游乐园 ； 而 学习 ， 就 像 充满 新奇 的 探险 旅程 ； 何嘉仁 幼儿园 提供 一个 既 有趣 又 新奇 的 探险 环境 ， 让 孩子 安心 地 学习 寻找 自己 的 答案 1 . 中文 课程 教学 / 班级 经营 2 . 幼儿 教保 相关 工作 3 . 亲师 沟通 4 . 校园 主题 情境 佈 置 5 . 学艺 活动 规划 与 执行 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 具教 保员 资格 ； 具 幼儿园 教师证 尤佳 。 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
468,~ 你 是 孩子 们 的 大 朋友 ~ 这是 一份 充满 学习 与 挑战 的 工作 ！ 你 的 身分 随时 都 在 转变 ， 可能 是 他们 心中 最 佩服 的 孩子王 更 可能 是 家长 心中 可靠 的 桥 樑 ； 欢迎 你 前进 孩子 Fun 课后 的 小天地 ！ 1 . 学童 接送 2 . 国小 孩童 课后 辅导 、 复习 3 . 班级 经营 及 亲师 沟通 4 . 教室 环境 佈 置 维护 5 . 寒暑假 学艺 课程 规划 及 教学 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 应届 毕业生 、 无 教学 经验 者 皆 可 尝试 2 . 具有 耐心 、 喜欢 与 孩子 互动 3 . 具 国小 教师资格 者 尤佳,3
469,~ 孩子 的 成长   是 最美 的 礼物 ~ 世界 对 小宝贝 来说 ， 就 像 一个 巨大 的 游乐园 ， 而 你 就是 那个 无所不知 ， 无所不能 的 存在 ； 带 着 他们 探索 生命 中 的 第一次 ， 陪伴 他们 快乐 成长 ， 一同 经历 生命 中 最 珍贵 的 时刻 ！ 1 . 幼儿 教保 / 班级 支援 2 . 早晚 值班 / 幼童 车 随车 3 . 校园 主题 情境 佈 置 4 . 学艺 活动 执行 协助 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 学前教育 相关 、 儿童 保育 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 1 . 高中 职 以上 幼教 相关 科系 毕业 ， 或具 助理 教保员 资格 ， 2 . 对 幼儿教育 有 热忱 3 . 喜爱 孩子 ， 个性 细心 、 耐心,3
470,1 . 喜欢 孩子 2 . 协助 幼儿 学习 自理 生活 。   3 . 维护 幼儿 在 园 所 之 安全 。   4 . 对 幼儿园 工作 有意 学习者 。 接受 身份 ： 应届 毕业生 、 二度 就业 工作 经历 ： 不拘 学历 要求 ： 专科 以上 科系 要求 ： 儿童 保育 相关 、 食品 营养 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 幼保 相关 科系 者 或 具 保姆 执照 者 尤佳,3
